source,longitude,latitude,title,propertytype,provider,description,address,totalunits,affunits,rgiunits,url,hidden
,-71.2022601,46.8129589,,Organisme sans but lucratif (OSBL),,,"12 Rue Saint-Pierre bureau 10, Québec, QC G1K 8A3, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/logpop_du_bas_st_laurent.html,
,-71.2197327,46.8071921,,Organisme sans but lucratif (OSBL),,,"307 Rue du Bon Pasteur, Québec, QC G1R 5R7, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/logements_adaptes_de_matane.html,
,-73.5832080,45.7195769,,Organisme sans but lucratif (OSBL),,,"141 Av. de la Gare, Mascouche, QC J7K 0R5, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_des_tournesols.html,
,-71.3580504,46.7566261,,Organisme sans but lucratif (OSBL),,,"Rue du Domaine, Québec, QC, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_heb_bouffee_dair_krtb.html,
,-71.3684499,46.7380935,,Organisme sans but lucratif (OSBL),,,"Rue des Quatre Vents, Québec, QC G1Y, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_octavie_la.html,
,,,,Organisme sans but lucratif (OSBL),,,,,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/maisonnee_de_saint_pascal.html,TRUE
,-71.2445421,46.8520026,,Organisme sans but lucratif (OSBL),,,"Rue Lajeunesse, Québec, QC G1H 0C9, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/manoir_alphonse_beaulieu.html,
,-71.3286129,46.8728772,,Organisme sans but lucratif (OSBL),,,"Rue des Pommiers, Québec, QC G3E, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/manoir_des_pommiers.html,
,-70.8577291,46.6352400,,Organisme sans but lucratif (OSBL),,,"16 Route de l'Église, Honfleur, QC G0R 1N0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/manoir_saint_antonin.html,
,-71.3286129,46.8728772,,Organisme sans but lucratif (OSBL),,,"Rue des Pommiers, Québec, QC G3E, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/notre_maison.html,
,-71.1848337,46.8580215,,Organisme sans but lucratif (OSBL),,,"110 Rue Deschamps, Québec, QC G1E 5K6, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/oasis_des_aines_de_st_eusebe.html,
,-73.5491361,52.9399159,,Organisme sans but lucratif (OSBL),,,"Quebec, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/pavillon_durocher.html,
,-73.5092520,45.5395934,,Organisme sans but lucratif (OSBL),,,"97 Rue Saint-Charles Ouest, Longueuil, QC J4H 1C7, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_a_parent_inc.html,
,-69.6244358,47.6825644,,Organisme sans but lucratif (OSBL),,,"723 QC-289, Saint-Alexandre-de-Kamouraska, QC G0L 2G0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_aines_st_alexandre.html,
,-71.2119599,46.8089868,,Organisme sans but lucratif (OSBL),,,"151 Rue St - Louis, Québec, QC G1R 3R2, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_ass_cancer_est_qc.html,
,-67.5036986,48.3803360,,Organisme sans but lucratif (OSBL),,,"18 Place de l'Église, Saint-Léon-le-Grand, QC G0J 2W0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residences_leonaises.html,
,-71.2289802,46.7406798,,Organisme sans but lucratif (OSBL),,,"7 5e Rue, Saint-Romuald, QC G6W 5M6, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/ress_aide_ph_bas_st_laurent.html,
,-67.2309169,48.3669423,,Organisme sans but lucratif (OSBL),,,"6 Rte Du Rang 2, Causapscal, QC G0J 1J0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/seigneurie_mon_toit.html,
,-70.0361453,47.3679599,,Organisme sans but lucratif (OSBL),,,"407 5e Rue Rouleau, La Pocatière, QC G0R 1Z0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/tandem_jeunesse.html,
,-71.2263265,46.8098366,,Organisme sans but lucratif (OSBL),,,"257 Rue Lavigueur, Québec, QC G1R 1B1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/aines_de_lanse.html,
,-71.3194928,46.7718701,,Organisme sans but lucratif (OSBL),,,"1255 Rue des Mélèzes, Québec, QC G1X 3C8, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/ass_handicapes_le_goeland.html,
,-72.4431760,48.6480335,,Organisme sans but lucratif (OSBL),,,"1005 Rue Verchères, Saint-Félicien, QC G8K 1Y7, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/ass_jeannoise_integ_sociale.html,
,-72.2046123,48.8920027,,Organisme sans but lucratif (OSBL),,,"112 Avenue de l'Église #204, Dolbeau-Mistassini, QC G8L 4W4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/carrefour_widjiwagan_inc.html,
,-71.2545174,48.4084425,,Organisme sans but lucratif (OSBL),,,"3958 Rue de la Fabrique, Jonquière, QC G7X 3N2, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/centre_escale_jonquiere.html,
,-73.5491361,52.9399159,,Organisme sans but lucratif (OSBL),,,"Quebec, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/chaine_travail_adapte_cta.html,
,-71.7752734,48.4937481,,Organisme sans but lucratif (OSBL),,,"114 Avenue Bergeron, Saint-Gédéon, QC G0W 2P0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/complexe_com_grandmont.html,
,-71.9426892,48.8058640,,Organisme sans but lucratif (OSBL),,,"109 Rue Bélair, Dalmas, QC G0W 1K0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_domaine_des_annees_dor.html,
,-71.3569147,46.8529500,,Organisme sans but lucratif (OSBL),,,"7 Rue Martel, Québec, QC G2B 2W6, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_domaine_riviere_st_andre.html,
,-71.3474205,46.7569850,,Organisme sans but lucratif (OSBL),,,"Rue du Moulin E, Québec, QC G1Y, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_la_residence_bles_dor.html,
,-72.2046123,48.8920027,,Organisme sans but lucratif (OSBL),,,"112 Avenue de l'Église #204, Dolbeau-Mistassini, QC G8L 4W4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/corporation_waskahegen.html,
,-73.9917527,45.5231953,,Organisme sans but lucratif (OSBL),,,"550 Chemin Principal, Saint-Joseph-du-Lac, QC J0N, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/domaine_des_beaux_jours.html,
,-71.6444054,48.5553822,,Organisme sans but lucratif (OSBL),,,"285 Avenue Eymard, Alma, QC G8B 5J3, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/groupe_centre_lac_dalma.html,
,-71.2243030,46.8208712,,Organisme sans but lucratif (OSBL),,,"159 1re Rue, Québec, QC G1L 2T7, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/groupe_soutien_st_nazaire.html,
,-71.0793475,48.3878459,,Organisme sans but lucratif (OSBL),,,"25 Rue Néron bureau 200, Chicoutimi, QC G7H 8B7, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/hab_pop_du_sag_lac_st_jean.html,
,-71.0793475,48.3878459,,Organisme sans but lucratif (OSBL),,,"25 Rue Néron bureau 200, Chicoutimi, QC G7H 8B7, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitation_entre_nous.html,
,-71.0793475,48.3878459,,Organisme sans but lucratif (OSBL),,,"25 Rue Néron bureau 200, Chicoutimi, QC G7H 8B7, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_chicoutimi_nord.html,
,-71.3614266,46.8589876,,Organisme sans but lucratif (OSBL),,,"Rue Marie Rose Gauthier, Québec, QC G2A, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_larouche.html,
,-71.0793475,48.3878459,,Organisme sans but lucratif (OSBL),,,"25 Rue Néron bureau 200, Chicoutimi, QC G7H 8B7, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_shipshaw_les.html,
,-73.5104525,45.5342751,,Organisme sans but lucratif (OSBL),,,"225 Rue Labonté, Longueuil, QC J4H 2P6, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/havre_cure_hebert.html,
,-71.0620418,48.4275862,,Organisme sans but lucratif (OSBL),,,"206 Rue Racine E, Chicoutimi, QC G7H 1R9, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/hebergement_plus.html,
,-72.5257653,48.8382509,,Organisme sans but lucratif (OSBL),,,"1213 Avenue du Rocher, Normandin, QC G8M 3X4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_des_aines_carre_neree.html,
,-72.2220037,48.5151655,,Organisme sans but lucratif (OSBL),,,"86 Avenue Roberval, Roberval, QC G8H 1H1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_du_cheminement.html,
,-71.3040755,48.4189010,,Organisme sans but lucratif (OSBL),,,"4937 Boulevard du Royaume, Jonquière, QC G7X 7V5, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_du_royaume.html,
,-71.2419995,48.4254957,,Organisme sans but lucratif (OSBL),,,"1969 Rue Price, Jonquière, QC G7X 5S2, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_nouvel_elan.html,
,-71.0435569,48.4212663,,Organisme sans but lucratif (OSBL),,,"546 Boulevard Talbot, Chicoutimi, QC G7H 4A5, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/maisonnee_develyne.html,
,-73.7646627,45.7906046,,Organisme sans but lucratif (OSBL),,,"La Plaine, Terrebonne, QC, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/manoir_chambordais.html,
,-72.5450159,49.0046946,,Organisme sans but lucratif (OSBL),,,"615 Avenue de la Fabrique, Girardville, QC G0W, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_de_la_retraite_en_or.html,
,-72.6469795,48.7120380,,Organisme sans but lucratif (OSBL),,,"4822 Rue des Peupliers, La Doré, QC G8J 1E6, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_doree.html,
,-71.0390503,48.4293427,,Organisme sans but lucratif (OSBL),,,"165 Rue de l'École, Chicoutimi, QC G7H 3X7, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_du_moulin.html,
,-71.9480649,48.4183322,,Organisme sans but lucratif (OSBL),,,"1022 Rue Marcelin, Desbiens, QC G0W 1N0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_gerard_blanchet.html,
,-71.1080468,48.3102081,,Organisme sans but lucratif (OSBL),,,"6159 Rue Lapointe, Laterrière, QC G7N, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_laterroise_inc.html,
,-78.1128593,48.5816414,,Organisme sans but lucratif (OSBL),,,"1000 1re Rue E, Amos, QC J9T 3A1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_le_villageois_inc.html,
,-71.0765335,48.4403037,,Organisme sans but lucratif (OSBL),,,"38 Rue Frontenac, Chicoutimi, QC G7G 2C5, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_st_jean_baptiste.html,
,-71.1324257,48.4329211,,Organisme sans but lucratif (OSBL),,,"2098 Rue Octave, Jonquière, QC G7S 4A7, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_st_jean_eudes.html,
,-71.0866718,48.4148848,,Organisme sans but lucratif (OSBL),,,"524 Rue Saint Augustin, Chicoutimi, QC G7J 2J9, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_st_paul_chicoutimi.html,
,-71.2192158,46.8229028,,Organisme sans but lucratif (OSBL),,,"996 1re Rue, Québec, QC G1J, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_ste_monique.html,
,-72.1842460,48.2593811,,Organisme sans but lucratif (OSBL),,,"99 Route de l'Ermitage, Lac-Bouchette, QC G0W 1V0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residences_comm_lac_bouchette.html,
,-73.6058383,45.4244155,,Organisme sans but lucratif (OSBL),,,"649 Rue Gagné, LaSalle, QC H8P 3H5, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residences_de_larouche_les.html,
,-72.2213531,48.5047009,,Organisme sans but lucratif (OSBL),,,"360 Rue Brassard, Roberval, QC G8H 2C8, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/services_entraide_robervalois.html,
,-70.2684076,47.1717234,,Organisme sans but lucratif (OSBL),,,"458 2e Rang O, Saint-Jean-Port-Joli, QC G0R 3G0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/villa_du_presbytere.html,
,-71.6891629,46.7561791,,Organisme sans but lucratif (OSBL),,,"54 Rue Sainte Jeanne, Pont-Rouge, QC G3H 0E7, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/appartements_sainte_jeanne.html,
,-71.2434400,46.8099080,,Organisme sans but lucratif (OSBL),,,"218 Rue Saint-Sauveur, Québec, QC G1N 4S1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/arche_le_croissant_inc.html,
,-71.1770771,46.8696326,,Organisme sans but lucratif (OSBL),,,"1055 Boulevard des Chutes, Québec, QC G1E 5V3, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/autisme_quebec.html,
,-71.2292875,46.8283689,,Organisme sans but lucratif (OSBL),,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/bourgade_de_donnacona.html,
,-71.1720014,46.8595936,,Organisme sans but lucratif (OSBL),,,"3894 Boulevard Sainte-Anne, Québec, QC G1E 0G1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/crc_le_pavillon_inc.html,
,-71.2304146,46.8115745,,Organisme sans but lucratif (OSBL),,,"20 Boulevard Charest E, Québec, QC G1K 3G2, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/centre_res_com_jacques_cartier.html,
,-71.2071861,46.8541066,,Organisme sans but lucratif (OSBL),,,"2233 Avenue des Martyrs, Québec, QC G1E 7E4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_habitation_de_giffard.html,
,-71.2292875,46.8283689,,Organisme sans but lucratif (OSBL),,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_logement_comm_holland.html,
,-73.6093242,45.5401524,,Organisme sans but lucratif (OSBL),,,"989 Rue Bélanger, Montréal, QC H2S 1G9, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_pied_des_monts.html,
,-71.0906287,46.9146509,,Organisme sans but lucratif (OSBL),,,"32 Rue du Tricentenaire, Boischatel, QC G0A 1H0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_res_pa_lange_gardien.html,
,-73.4809327,45.5293926,,Organisme sans but lucratif (OSBL),,,"21 Rue Vermont bureau 208, Longueuil, QC J4J 2J9, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/corporation_des_patriotes.html,
,-71.2605711,46.8126949,,Organisme sans but lucratif (OSBL),,,"190 Avenue Bernatchez, Québec, QC G1M 0A8, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/domaine_du_parc_savard.html,
,-71.2292875,46.8283689,,Organisme sans but lucratif (OSBL),,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/hab_neilson_pointe_ste_foy.html,
,-71.4583821,46.9284795,,Organisme sans but lucratif (OSBL),,,"1711 Boulevard Valcartier, Saint-Gabriel-de-Valcartier, QC G3N 1E1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/hab_saint_gabriel_valcartier.html,
,-71.2292445,46.8283903,,Organisme sans but lucratif (OSBL),,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitation_action_sourds.html,
,,,,Organisme sans but lucratif (OSBL),,,,,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitation_olivar_asselin.html,TRUE
,-73.5569468,46.2736478,,Organisme sans but lucratif (OSBL),,,"40 Rang Sainte Catherine, Saint-Jean-de-Matha, QC J0K, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_aines_eboulements.html,
,-71.2292875,46.8283689,,Organisme sans but lucratif (OSBL),,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_chateau_deau.html,
,-71.2316830,46.8201990,,Organisme sans but lucratif (OSBL),,,"95 Rue de la Pointe-aux-Lièvres, Québec, QC G1K 5Y6, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_du_roi.html,
,-71.2316830,46.8201990,,Organisme sans but lucratif (OSBL),,,"95 Rue de la Pointe-aux-Lièvres, Québec, QC G1K 5Y6, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_du_trait_carre.html,
,-71.2292875,46.8283689,,Organisme sans but lucratif (OSBL),,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_gamelin.html,
,-71.2193680,46.8128338,,Organisme sans but lucratif (OSBL),,,"754 Côte d'Abraham, Québec, QC G1R 1A1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_metatransfert.html,
,-71.2316830,46.8201990,,Organisme sans but lucratif (OSBL),,,"95 Rue de la Pointe-aux-Lièvres, Québec, QC G1K 5Y6, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_pierre_boisseau.html,
,-71.2316830,46.8201990,,Organisme sans but lucratif (OSBL),,,"95 Rue de la Pointe-aux-Lièvres, Québec, QC G1K 5Y6, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_pop_st_sacrement.html,
,-71.2316830,46.8201990,,Organisme sans but lucratif (OSBL),,,"95 Rue de la Pointe-aux-Lièvres, Québec, QC G1K 5Y6, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_rdi.html,
,-71.2316830,46.8201990,,Organisme sans but lucratif (OSBL),,,"95 Rue de la Pointe-aux-Lièvres, Québec, QC G1K 5Y6, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_st_andre_les.html,
,-71.2995601,46.9448869,,Organisme sans but lucratif (OSBL),,,"25 Ch. du Village, Lac-Beauport, QC G3B 2M4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_st_dunstan.html,
,-71.2065455,46.8922504,,Organisme sans but lucratif (OSBL),,,"193 Avenue St Michel, Québec, QC G1C 1E9, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_st_raymond.html,
,-71.2292875,46.8283689,,Organisme sans but lucratif (OSBL),,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_vivre_chez_soi.html,
,-71.2416698,46.8821901,,Organisme sans but lucratif (OSBL),,,"1685 Boulevard Louis-XIV, Québec, QC G2L 1M5, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/immeubles_hsf.html,
,-71.2463831,46.8206989,,Organisme sans but lucratif (OSBL),,,"525 Boulevard Wilfrid-Hamel Bureau F, Québec, QC G1M 2S8, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/institut_deficience_physique.html,
,-71.2719745,46.7890229,,Organisme sans but lucratif (OSBL),,,"2160 Ch Ste-Foy Bureau A, Québec, QC G1V 4T5, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/jardins_jean_bosco.html,
,-71.7287866,46.6764102,,Organisme sans but lucratif (OSBL),,,"100-290 Boulevard Gaudreau, Donnacona, QC G3M 1L6, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/jardins_lambert.html,
,-71.2292875,46.8283689,,Organisme sans but lucratif (OSBL),,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/le_domaine_scott_de_st_sauveur.html,
,-71.2292875,46.8283689,,Organisme sans but lucratif (OSBL),,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/le_havre_des_cheminots.html,
,-71.2292875,46.8283689,,Organisme sans but lucratif (OSBL),,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/les_habitations_durocher.html,
,-71.2316830,46.8201990,,Organisme sans but lucratif (OSBL),,,"95 Rue de la Pointe-aux-Lièvres, Québec, QC G1K 5Y6, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/immeuble_populaire_de_quebec.html,
,-71.3715219,46.8544100,,Organisme sans but lucratif (OSBL),,,"12015 Rue de l'Hôpital, Québec, QC G2A 2T6, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/logis_confort.html,
,-71.8176200,46.8563150,,Organisme sans but lucratif (OSBL),,,"1333 Grand Rang, Saint-Raymond, QC G3L 4K1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_daide_villa_st_leonard.html,
,-71.3718215,46.8545472,,Organisme sans but lucratif (OSBL),,,"12057 Rue de l'Hôpital, Québec, QC G2A 2T6, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_de_job.html,
,-71.3838165,46.7905339,,Organisme sans but lucratif (OSBL),,,"188 Rue Principale, Québec, QC G2G, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_des_aines_de_st_alban.html,
,-71.2292875,46.8283689,,Organisme sans but lucratif (OSBL),,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_lhirondelle.html,
,-73.5570491,45.5006256,,Organisme sans but lucratif (OSBL),,,"401 Rue Saint-Paul O, Montréal, QC H2Y, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_lauberuviere.html,
,-71.2292875,46.8283689,,Organisme sans but lucratif (OSBL),,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_marie_rollet.html,
,-71.2292875,46.8283689,,Organisme sans but lucratif (OSBL),,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/manoir_boischatel.html,
,-71.3581729,46.8538162,,Organisme sans but lucratif (OSBL),,,"90 Rue du Frère Élisée, Québec, QC G2B 1E3, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/manoir_du_moulin.html,
,-71.2917163,46.7820993,,Organisme sans but lucratif (OSBL),,,"815 Rue de Villers, Québec, QC G1V 4M4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/manoir_laure_gaudreault.html,
,-71.2292875,46.8283689,,Organisme sans but lucratif (OSBL),,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/manoir_stadacona.html,
,-71.2242193,46.8266863,,Organisme sans but lucratif (OSBL),,,"727 8e Ave, Quebec City, QC G1J 3M3, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/meres_et_monde_centre_de_ress.html,
,-71.3593826,46.8383354,,Organisme sans but lucratif (OSBL),,,"216-9755 Boulevard de l'Ormière, Québec, QC G2B 3L1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/milieu_de_vie_tcc.html,
,-71.2292875,46.8283689,,Organisme sans but lucratif (OSBL),,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/oasis_sainte_odile.html,
,-71.2735837,46.8688332,,Organisme sans but lucratif (OSBL),,,"9155 Boulevard Mathieu, Québec, QC G1G 6J9, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/pavdes_veterans_charlesbourg.html,
,-71.3558333,46.8540794,,Organisme sans but lucratif (OSBL),,,"103 Rue Racine, Québec, QC G2B 1C9, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/piolet_le.html,
,-71.2294001,46.8119746,,Organisme sans but lucratif (OSBL),,,"130 Boulevard Charest E, Québec, QC G1K 8P4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/prog_encad_clinique_et_heb.html,
,-71.8087904,46.6801925,,Organisme sans but lucratif (OSBL),,,"510 Chemin du Roy, Cap-Santé, QC G0A 1L0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/res_grondines_vie_nouvelle.html,
,-71.2316076,46.8527455,,Organisme sans but lucratif (OSBL),,,"2500 Avenue de l'Abbé Giguère, Québec, QC G1C 5V9, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/res_ptit_village_giffard_inc.html,
,-71.2735837,46.8688332,,Organisme sans but lucratif (OSBL),,,"9155 Boulevard Mathieu, Québec, QC G1G 6J9, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/resanccombattants_charlesbou.html,
,-71.1562341,46.8783809,,Organisme sans but lucratif (OSBL),,,"2-A Rue Monseigneur-Marc-Leclerc, Québec, QC G1C 2C4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/reseau_accueil_agente_paix.html,
,-71.2613363,46.7207898,,Organisme sans but lucratif (OSBL),,,"6109 Avenue des Belles-Amours, Charny, QC G6X 1P8, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_2000_de_quebec.html,
,-71.3830804,46.7921565,,Organisme sans but lucratif (OSBL),,,"3 Rue Principale, Québec, QC G2G 0J2, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_lanoyee.html,
,-71.4954389,46.7715702,,Organisme sans but lucratif (OSBL),,,"1240 Route de Fossambault, Saint-Augustin-de-Desmaures, QC G3A 1W8, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_le_portail.html,
,-71.1756136,46.8724267,,Organisme sans but lucratif (OSBL),,,"100-25 Rue Saint-Émile, Québec, QC G1E 5Z2, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_le_trefle_dor.html,
,-71.2292875,46.8283689,,Organisme sans but lucratif (OSBL),,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_roc_amadour.html,
,-71.2292445,46.8283903,,Organisme sans but lucratif (OSBL),,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_saint_pascal.html,
,-70.9090502,47.0324425,,Organisme sans but lucratif (OSBL),,,"10682 Ave Royale, Sainte-Anne-de-Beaupré, QC G0A 3C0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_ste_anne_de_beaupre.html,
