source,longitude,latitude,title,propertytype,group,provider,description,address,units,url,hidden
,-123.7567541,49.4781748,Hightide Supportive Housing,,Persons with disabilities,,"Studio units (32), Studio wheelchair units (8)",5656 Hightide Ave General Delivery Sechelt,40,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=2053,
,-122.9467563,49.2184924,Hillside Gardens,,Families,,"2 bedroom units (116), 3 bedroom units (44), 4 bedroom units (2)",7434 Kingsway Burnaby,162,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1038,
,-122.9205578,49.2033030,Hillside Place,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (2), 2 bedroom units (14), 3 bedroom units (11), 4 bedroom units (2)",1025 Queens Ave New Westminster,29,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=576,
,-122.9204157,49.2633199,Hillside Place Hsg Co-op,,"Families, and Seniors",,"1 bedroom units (10), 2 bedroom units (61), 3 bedroom units (90), 4 bedroom units (11)",8400 Forest Grove Dr Burnaby,172,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=860,
,-120.3571342,50.6894333,Hilltop Apartments,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (3), 1 bedroom wheelchair units (2), 2 bedroom units (16), 3 bedroom units (14)",455 Hilltop Ave Kamloops,35,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=386,
,-119.4660186,49.8797767,Hinode Home,,"Seniors, and Persons with disabilities",,"Studio units (13), Studio wheelchair units (1), 1 bedroom units (6)",1920 Burtch Rd Kelowna,20,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1108,
,-122.7331290,49.1112924,Hoffman Manor,,Seniors,,"1 bedroom units (41), 1 bedroom wheelchair units (2)",17660 60 Ave Surrey,43,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=430,
,-123.3932565,48.4850796,Homeward Housing Co-operative,,Families,,"2 bedroom units (4), 3 bedroom units (16)",815 Lodi Ave Saanich,20,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=822,
,-123.1322065,49.2821974,Hooper Apartments,,,,"Studio units (4), Studio wheelchair units (2), 1 bedroom units (25)",1188 Pendrell St Vancouver,31,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1851,
,-123.1131885,49.2828003,Hotel Canada,,Persons with disabilities,,Studio units (148),518 Richards St Vancouver,148,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=2006,
,-123.1005422,49.2815536,Hotel Maple,,,,Studio units (79),177-179 Hastings St E Vancouver,79,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1865,
,-123.1102741,49.2840798,Hugh Bird Residence,,"Seniors, and Persons with disabilities",,"Studio units (47), 1 bedroom units (17)",420 Cordova St E Vancouver,64,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=921,
,-123.0976673,49.2687698,Hummingbird Place,,Persons with disabilities,,"Studio units (46), Studio wheelchair units (6)",265 1st Ave W Vancouver,52,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=2043,
,-123.1430478,49.2082859,Hungarian Senior Citizens Home,,Seniors,,"1 bedroom units (50), 1 bedroom wheelchair units (4)",1564 Marine Dr SW Vancouver,54,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=362,
,-122.8861945,49.1294072,Hunter Hill Housing Co-operative,,Families,,"2 bedroom units (18), 2 bedroom wheelchair units (1), 3 bedroom units (14), 3 bedroom wheelchair units (1), 4 bedroom units (4), 5 bedroom units (2)",6935 122 St Surrey,40,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=562,
,-120.8151275,56.2371844,Huntington Place Hsg Co-op,,Families,,"2 bedroom units (46), 3 bedroom units (30)",8303 92 Ave Fort St. John,76,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=766,
,-124.3169141,49.3185750,Hustwick Place,,Seniors,,"1 bedroom units (30), 1 bedroom wheelchair units (3)",205 Jensen Ave W Parksville,33,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1036,
,-123.1123194,49.2831645,Hutchinson Block,,Persons with disabilities,,Studio units (27),429 Pender St W Vancouver,27,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1967,
,-122.8365550,49.1263960,Hyland Village Park 1,,Families,,"2 bedroom units (9), 2 bedroom wheelchair units (2), 3 bedroom units (16), 4 bedroom units (6)",13927 68 Ave Surrey,33,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=438,
,-122.8352070,49.1263940,Hyland Village Park 2,,Families,,"2 bedroom units (25), 2 bedroom wheelchair units (2), 3 bedroom units (12), 4 bedroom units (3), 5 bedroom units (1)",13947 68 Ave Surrey,43,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=487,
,-119.2863140,50.6932460,IDA Vista Housing Co-operative,,Families,,"2 bedroom units (14), 3 bedroom units (26)",120 8th Ave SW Salmon Arm,40,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=827,
,-123.1058010,49.2810058,Ian Leman Place,,"Seniors, and Persons with disabilities",,"Studio units (77), Studio wheelchair units (5), 1 bedroom units (11), 1 bedroom wheelchair units (5)",27 Pender St W Vancouver,98,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=551,
,-122.9618954,49.3179614,Indian River Hsg Co-op,,"Families, and Seniors",,"1 bedroom units (4), 2 bedroom units (12), 3 bedroom units (10)",3956 Brockton Cres North Vancouver,26,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=782,
,-123.3854318,48.4612063,Individual Houses,,Families,,"2 bedroom units (3), 3 bedroom units (4)",240 Kamloops Ave Saanich,7,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=18,
,-122.8275742,49.2845667,Inlet Centre,,"Families, Seniors, and Persons with disabilities",,"Studio units (10), 1 bedroom units (57), 1 bedroom wheelchair units (5), 2 bedroom units (2), 2 bedroom wheelchair units (2), 3 bedroom units (18), 4 bedroom units (2)",101 Noons Creek Dr Port Moody,96,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=598,
,-123.0184420,49.2435820,Inman and Lister,,Families,,"4 bedroom units (7), 5 bedroom units (9)",3848 Inman Close Burnaby,16,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=39,
,-122.6614192,49.0998024,Innes Corners Park,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (4), 2 bedroom units (16), 2 bedroom wheelchair units (2), 3 bedroom units (8), 4 bedroom units (4)",20257 53A Ave Langley,34,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=565,
,-123.1480586,49.2708389,Inti Housing Co-operative,,"Families, and Seniors",,"1 bedroom units (6), 2 bedroom units (6), 3 bedroom units (6), 4 bedroom units (2)",1901-1915 1st Ave W Vancouver,20,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=821,
,-122.7779909,53.9110825,Irwin Place,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (3), 1 bedroom wheelchair units (1), 2 bedroom units (26), 3 bedroom units (8), 4 bedroom units (2)",101 - 140 1444 Irwin St Prince George,40,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=512,
,-122.9195621,49.2248667,J.S. Woodsworth Court (Phase I),,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (4), 2 bedroom units (22), 2 bedroom wheelchair units (2), 3 bedroom units (8), 4 bedroom units (4)",8277 11th Ave Burnaby,40,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=508,
,-122.9191171,49.2245715,J.S. Woodsworth Court (Phase II),,"Families, and Seniors",,"1 bedroom units (8), 2 bedroom units (16), 3 bedroom units (10), 4 bedroom units (4)",8288 11th Ave Burnaby,38,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=545,
,-123.4999843,48.4460699,Jacklin Rd,,Families,,"2 bedroom units (3), 3 bedroom units (4), 4 bedroom units (2)",Unknown/Not specified Langford,9,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1175,
,-123.3846670,48.4171880,James Bay Housing Co-operative,,Families,,"2 bedroom units (18), 3 bedroom units (10)",130 Dallas Rd Victoria,28,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=882,
,-123.3512349,48.4252563,James Yates Gardens,,Families,,2 bedroom wheelchair units (6),1150 Yates St Victoria,6,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=750,
,-123.0875927,49.2645763,Jasmine Place Hsg Co-op,,"Families, and Seniors",,"1 bedroom units (7), 2 bedroom units (11), 3 bedroom units (9)",775 7th Ave E Vancouver,27,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=843,
,-123.0927555,49.2837492,Jeffrey Ross Residence,,"Seniors, and Persons with disabilities",,"1 bedroom units (33), 1 bedroom wheelchair units (4)",510 Alexander St Vancouver,37,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=457,
,-123.1126043,49.2842071,Jennie Pentland Place,,"Families, and Seniors",,"Studio units (44), 1 bedroom units (25), 2 bedroom units (11), 3 bedroom units (6)",540 Hastings St E Vancouver,86,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=923,
,-122.8888196,49.1447475,Jennings Place,,Families,,"2 bedroom units (22), 3 bedroom units (22), 4 bedroom units (8)",7775 120a St Surrey,52,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=390,
,-122.8358145,49.1818659,Jessica Place,,Families,,"2 bedroom units (17), 3 bedroom units (17), 4 bedroom units (6)",9883 140 St Surrey,40,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1799,
,-123.0950717,49.2841454,Jim Green Residence,,"Seniors, and Persons with disabilities",,"1 bedroom units (59), 1 bedroom wheelchair units (5), 2 bedroom units (1)",415 Alexander St Vancouver,65,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=458,
,-123.0280459,49.3171078,John C. Gardiner Lions Court,,Families,,"2 bedroom units (18), 3 bedroom units (22), 4 bedroom units (6)",1055 Premier St North Vancouver,46,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=435,
,-125.2548428,50.0284033,John Perkins Wing,,"Seniors, and Persons with disabilities",,"Studio units (14), 1 bedroom units (6)",930 13th Ave Campbell River,20,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1067,
,-123.3510546,48.4255043,Johnson Manor,,,,1 bedroom units (20),1149-1153 Johnson St Victoria,20,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1887,
,-122.7999609,49.1786566,Johnston Court,,Families,,"2 bedroom units (9), 2 bedroom wheelchair units (1), 3 bedroom units (12), 4 bedroom units (8)",9699 152b St Surrey,30,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=398,
,-124.5222653,49.8481330,Joyce and Harvie Avenue,,Persons with disabilities,,Studio units (44),4910 Joyce Ave Powell River,44,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=2042,
,-121.9666992,49.1672837,Jubilee Housing Project,,Seniors,,"Studio units (20), 1 bedroom units (16)",45440 Hodgins Ave Chilliwack,36,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=625,
,-117.7051105,49.0942713,Jubilee Place,,Seniors,,"1 bedroom units (33), 1 bedroom wheelchair units (1)",1651 Bay Ave Trail,34,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=347,
,-122.1362590,52.1374668,Jubilee Place,,"Seniors, and Persons with disabilities",,"Studio units (29), 1 bedroom units (2), 2 bedroom units (2)",845 Carson Dr Williams Lake,33,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1937,
,-123.0998148,49.2826098,Jubilee Rooms,,Persons with disabilities,,Studio units (80),235-237 Main St Vancouver,80,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=2051,
,-123.1509194,49.2675136,Juniper Co-operative,,Families,,"3 bedroom units (1), 4 bedroom units (10), 5 bedroom units (15)",2017 5th Ave W Vancouver,26,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=629,
,-123.3489006,48.4340594,Juniper Gardens,,Families,,3 bedroom units (12),2409 Chambers St Victoria,12,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=295,
,-123.3805698,48.4304948,K-West,,"Families, and Seniors",,"1 bedroom units (17), 1 bedroom wheelchair units (2), 2 bedroom units (13), 2 bedroom wheelchair units (1), 3 bedroom units (6)",222 Esquimalt Rd Victoria,39,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=455,
,-130.3129921,54.3170820,Kaien Seniors - 5th Avenue,,"Seniors, and Persons with disabilities",,"Studio units (22), 1 bedroom units (4)",550 5th Ave E Prince Rupert,26,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1107,
,-123.0288911,49.2185854,Kanata Co-operative Housing Association,,"Families, and Seniors",,"1 bedroom units (8), 2 bedroom units (52), 3 bedroom units (70), 4 bedroom units (20)",7155 Blake St Vancouver,150,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=637,
,-123.1270137,49.2749640,Karis Place,,"Seniors, and Persons with disabilities",,"Studio units (99), Studio wheelchair units (5)",1338 Seymour St Vancouver,104,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1041,
,-123.9456677,49.1695639,Karlin Arms,,Seniors,,"1 bedroom units (6), 2 bedroom units (4)",65 Prideaux St Nanaimo,10,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1153,
,-123.0476193,49.2572441,Kaslo Gardens Housing Co-op,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (16), 2 bedroom units (23), 3 bedroom units (41), 4 bedroom units (5)",2765 Cooperative Way Vancouver,85,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=143,
,-119.2698683,50.2624134,Kekuli Place,,,,1 bedroom units (15),2905 28 Ave Vernon,15,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1888,
,-123.0429792,49.2574577,Kelly Court,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (23), 2 bedroom units (19), 3 bedroom units (3)",2929 Nootka St Vancouver,45,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1951,
,-123.1277958,49.2795992,Kettle on Burrard,,Persons with disabilities,,Studio units (141),1134 Burrard St Vancouver,141,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1976,
,-123.3739125,48.4187961,Kew Court,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (8), 2 bedroom units (29), 3 bedroom units (3)",450 Superior St Victoria,40,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=289,
,-119.3119913,50.2620640,Kikanee Estate,,"Families, and Seniors",,"1 bedroom units (4), 1 bedroom wheelchair units (3), 2 bedroom units (15), 2 bedroom wheelchair units (2), 3 bedroom units (10), 3 bedroom wheelchair units (1), 4 bedroom units (3), 5 bedroom units (2)",5701 Heritage Dr Vernon,40,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=602,
,-123.0543610,49.2230126,Killarney Gardens,,"Seniors, and Persons with disabilities",,"Studio units (88), 1 bedroom units (37)",6680 Elliott St Vancouver,125,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=11,
,-123.0438221,49.2201979,Killarney Gardens Housing Co-operative,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (12), 2 bedroom units (112), 3 bedroom units (103)",2998 54th Ave E Vancouver,227,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=135,
,-123.1266027,49.2746524,Kindred Place,,"Seniors, and Persons with disabilities",,"Studio units (79), Studio wheelchair units (7)",1321 Richards St Vancouver,86,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=610,
,-123.1665186,49.2484350,King Edward Court,,Seniors,,"Studio units (47), 1 bedroom units (9)",2751 King Edward Ave W Vancouver,56,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=746,
,-123.0750471,49.2602793,King's Daughters Manor,,Seniors,,"Studio units (22), 1 bedroom units (7)",1400 11th Ave E Vancouver,29,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=831,
,-123.3565395,48.4380593,Kings Place,,Families,,"1 bedroom units (1), 2 bedroom units (21), 3 bedroom units (12), 4 bedroom units (1)",1070 Kings Rd Victoria,35,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=484,
,-124.3204739,49.3189875,Kingsley Manor,,"Seniors, and Persons with disabilities",,1 bedroom units (28),312 Hirst Ave W Parksville,28,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1136,
,-122.7992931,49.1829954,Kingston Gardens I II and III,,Families,,"2 bedroom units (54), 3 bedroom units (90)",15243 99 Ave Surrey,144,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=914,
,-122.7976897,49.1840486,Kingston Gardens IV,,Families,,"2 bedroom units (40), 3 bedroom units (8)",15328 100 Ave Surrey,48,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=847,
,-123.0156851,49.2341519,Kingsway Court,,Seniors,,"Studio units (106), 1 bedroom units (10)",5560 Inman Ave Burnaby,116,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1098,
,-123.0291000,49.2127098,Kinross Creek Hsg Co-op,,"Families, and Seniors",,"1 bedroom units (9), 2 bedroom units (30), 3 bedroom units (26), 4 bedroom units (4)",8001 Curate Wynd Vancouver,69,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=626,
,-122.8410660,49.2036370,Kinsmen Bentley Lodge,,Seniors,,"Studio units (6), 1 bedroom units (2)",13746 Bentley Rd Surrey,8,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=676,
,-122.6069052,49.0884417,Kinsmen Country Village,,Families,,"2 bedroom units (22), 2 bedroom wheelchair units (2), 3 bedroom units (12), 4 bedroom units (6)",4748 222 St Langley,42,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=447,
,-122.3027511,49.0611022,Kinsmen Creekside Estates,,Families,,"2 bedroom units (26), 3 bedroom units (20), 4 bedroom units (6)",33295 MacLure Rd Abbotsford,52,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=433,
,-122.6433755,49.1027041,Kinsmen Gardens Estates,,Families,,"2 bedroom units (12), 3 bedroom units (40), 4 bedroom units (10)",5525 209 St Langley,62,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=380,
,-122.4651635,49.0600767,Kinsmen Park Place,,Families,,"2 bedroom units (20), 3 bedroom units (20), 4 bedroom units (10)",27402 32 Ave Aldergrove,50,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=424,
,-122.8545736,49.2031020,Kinsmen Ravine Estates,,Families,,"2 bedroom units (16), 3 bedroom units (9), 3 bedroom wheelchair units (1), 4 bedroom units (4)",11030 Ravine Rd Surrey,30,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=446,
,-123.1582511,49.2658897,Kitsilano Neighbourhood House,,Seniors,,1 bedroom units (15),2305-2324 7th Ave W Vancouver,15,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=982,
,-123.1652233,49.2638920,Kitsilano Terrace Housing Co-op,,"Families, and Seniors",,"1 bedroom units (15), 2 bedroom units (9), 3 bedroom units (3)",2616 Broadway W Vancouver,27,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=758,
,-123.1580180,49.2643321,Kitsun Co-operative,,"Families, and Seniors",,"1 bedroom units (1), 2 bedroom units (11), 3 bedroom units (5)",2431 Vine St Vancouver,17,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=852,
,-119.5959421,49.4967525,Kiwanis Court,,"Seniors, and Persons with disabilities",,"1 bedroom units (12), 2 bedroom units (18)",390 Brunswick St Penticton,30,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=501,
,-124.5213700,49.8498480,Kiwanis Evergreen Court,,Seniors,,"Studio units (32), 1 bedroom units (11)",4943 Kiwanis Ave Powell River,43,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1128,
,-123.5159394,49.4100169,Kiwanis Heritage Apartments,,Seniors,,"1 bedroom units (20), 1 bedroom wheelchair units (2)",824 Kiwanis Way PO MAIN Gibsons,22,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=431,
,-119.6870081,49.6058737,Kiwanis Lodge,,"Seniors, and Persons with disabilities",,"1 bedroom units (19), 1 bedroom wheelchair units (1)",10912 Quinpool Rd Summerland,20,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=342,
,-123.0422337,49.3319555,Kiwanis Lynn Manor,,Seniors,,"Studio units (107), 1 bedroom units (97)",2555 Whiteley Crt North Vancouver,204,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=242,
,-123.3202895,48.4287676,Kiwanis Manor,,Seniors,,"Studio units (70), 1 bedroom units (1)",2075 Milton St Oak Bay,71,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=846,
,-123.9675643,49.1868180,Kiwanis Manor,,"Seniors, and Persons with disabilities",,"1 bedroom units (26), 1 bedroom wheelchair units (4)",1201 Kiwanis Cres Nanaimo,30,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=559,
,-123.1417645,49.2057219,Kiwanis Manor,,Seniors,,"Studio units (44), 1 bedroom units (6)",8790 Marine Dr SW Vancouver,50,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=662,
,-119.5528187,49.1803023,Kiwanis Manor,,Seniors,,"Studio units (25), 1 bedroom units (10)",6012 Kootenay Street Oliver,35,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1071,
,-121.9725700,49.1418660,Kiwanis Place,,Families,,"2 bedroom units (14), 3 bedroom units (17), 4 bedroom units (3)",7760 Luckakuck Pl Chilliwack,34,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=440,
,-119.5398598,49.1890563,Kiwanis Place,,Families,,"2 bedroom units (8), 3 bedroom units (10)",6616 Park Drive Oliver,18,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=489,
,-119.5887488,49.5013349,Kiwanis Van Horne,,"Seniors, and Persons with disabilities",,"1 bedroom units (20), 1 bedroom wheelchair units (2)",150 Van Horne St Penticton,22,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1023,
,-117.2736001,49.5068021,Kiwanis Villa 2,,Seniors,,Studio units (20),824 Sixth St Nelson,20,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=944,
,-117.2948343,49.4928119,Kiwanis Villa 3,,Seniors,,1 bedroom units (30),701 Gordon Road General Delivery Nelson,30,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1092,
,-119.5962850,49.4972738,Kiwanis Village,,"Seniors, and Persons with disabilities",,1 bedroom units (40),360 Brunswick St Penticton,40,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=297,
,-128.6495830,54.0538624,Kiwanis Village,,"Seniors, and Persons with disabilities",,1 bedroom units (12),890 Tsimshian Blvd Kitimat,12,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=241,
,-125.0067790,49.6853413,Kiwanis Village (Phase 6),,"Seniors, and Persons with disabilities",,1 bedroom units (20),750 Pidcock Ave Courtenay,20,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=420,
,-123.5156056,49.4091198,Kiwanis Village Apartments,,Seniors,,"Studio units (13), 1 bedroom units (7)",840 Kiwanis Way PO MAIN Gibsons,20,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=975,
,-123.1262663,49.3261451,Klahanee Park Lodge,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (54), 1 bedroom wheelchair units (2), 2 bedroom units (14), 3 bedroom units (12), 3 bedroom wheelchair units (2), 4 bedroom units (4)",380 Klahanie Crt West Vancouver,88,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=428,
,-123.0851806,49.1851180,Knightsbridge I,,Families,,"2 bedroom units (40), 3 bedroom units (40)",12551 Cambie Rd Richmond,80,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=842,
,-123.0850526,49.1846377,Knightsbridge II,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (2), 2 bedroom units (38), 3 bedroom units (40)",12571 Cambie Rd Richmond,80,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=615,
,-123.4072538,48.4810364,Krisineleos Housing Co-operative,,Families,,"2 bedroom units (17), 3 bedroom units (11), 4 bedroom units (5)",4270 Ponderosa Cres Saanich,33,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=141,
,-122.8524438,49.1858647,Kuhn Tower Extension,,"Seniors, and Persons with disabilities",,"Studio units (92), Studio wheelchair units (8), 1 bedroom units (84)",13350-13352 Old Yale Rd Surrey,184,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1157,
,-122.8731899,49.1344828,Kwantlen Park,,Families,,"2 bedroom units (15), 2 bedroom wheelchair units (2), 3 bedroom units (20), 5 bedroom units (2)",12615 72 Ave Surrey,39,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=521,
,-123.0894153,49.2627361,Kwayatsut/Mount Pleasant,,Persons with disabilities,,"Studio units (87), Studio wheelchair units (8), 2 bedroom units (4)",2465 Fraser St Vancouver,99,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=2002,
,-122.7450242,49.1057721,La Casa Housing Co-Operative,,Families,,"2 bedroom units (10), 3 bedroom units (9), 4 bedroom units (1)",17222 57 Ave Surrey,20,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=147,
,-123.1197002,49.2578002,La Cour,,"Families, and Seniors",,"1 bedroom units (1), 2 bedroom units (17), 3 bedroom units (5)",3080 Heather St Vancouver,23,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=902,
,-123.0255866,49.2166148,La Petite Maison Co-operative,,Families,,"2 bedroom units (24), 3 bedroom units (38), 4 bedroom units (4)",7461 Talon Sq Vancouver,66,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=645,
,-123.0677210,49.0907950,Ladner Willows,,Families,,"2 bedroom units (3), 3 bedroom units (33), 4 bedroom units (4)",5625 Ladner Trunk Rd Delta,40,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=312,
,-123.8136414,48.9910057,Ladysmith S/C (Phase 3),,Seniors,,1 bedroom units (17),101 First Avenue General Delivery Ladysmith,17,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1132,
,-122.9172329,49.2348351,Lake Park Village,,Families,,"2 bedroom units (20), 3 bedroom units (18), 4 bedroom units (5)",8580 Cumberland Pl Burnaby,43,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=444,
,-116.0282282,50.5080404,Lake View Manor,,Seniors,,1 bedroom units (24),604 6th Ave General Delivery Invermere,24,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=967,
,-117.2798180,49.5063410,Lakeside Place,,,,"1 bedroom units (8), 1 bedroom wheelchair units (4)",813 Nelson Ave Nelson,12,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1881,
